col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,movie_facebook_likes,movie_title_word_nums,movie_title_avg_length,plot_keywords_word_nums,plot_keywords_avg_length,Game-Show,Documentary,Sport,History,Short,Crime,Mystery,Action,Reality-TV,Drama,Comedy,Musical,Film-Noir,Thriller,Adventure,War,News,Animation,Western,Romance,Family,Sci-Fi,Music,Horror,Biography,Fantasy,color_ Black and White,color_Color,color_Other,language_English,language_French,language_Other,country_Australia,country_Canada,country_China,country_France,country_Germany,country_India,country_Italy,country_Other,country_Spain,country_UK,country_USA,content_rating_G,content_rating_Not Rated,content_rating_Other,content_rating_PG,content_rating_PG-13,content_rating_R,aspect_ratio_1.33,aspect_ratio_1.37,aspect_ratio_1.78,aspect_ratio_1.85,aspect_ratio_2.35,aspect_ratio_Other
0,0,2,0,0,2,1,0,9.271466059182957,21.871213059758055,4.657323228617175,10.885368749686942,18.6119840186913,481.86774508982336,33.766489642772065,26.283209045993125,1.1431511139442427,10.62347014525718,309.6606239938841,7.379157985585088e+152,10.626617176710049,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,2,1,1,1,0,11.789297768697791,20.275662587391874,4.195647996577404,12.782568386434678,10.666003906594536,478.6056176702447,25.799244554419783,18.757983246421098,-7.132390528472842,7.535795427243959,369.92901431641224,9.542236876024174e+152,10.90866933988453,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2,1,0,0,1,0,0,1,16.018987935907393,21.649027832666373,6.382933903949342,4.440101633068298,11.168698731653652,488.27787010171113,30.662984627681915,14.444342430320313,1.1431511139442427,8.323793320152102,309.6606239938841,9.767181596226106e+152,6.84881311616668,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,2,0,1,0,2,0,0,13.68628985580941,21.649027832666373,8.671199905069626,14.247077798162554,11.168698731653652,469.91709684051324,36.88023352029577,18.54920308158051,-7.132390528472842,11.93642991488087,309.6606239938841,7.733057715039454e+152,12.61927760624976,10.184872867533347,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,1,0,1,0,0,2,12.56032800532382,18.573693422688336,0.7243601257803893,11.095310831648481,10.449389268564822,467.9126796607046,26.479156612591407,16.281746363927418,0.0,8.664949026810449,335.33252444133194,9.32236463643137e+152,9.362995990254266,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3,0,0,0,0,0,1,1,6.406147940476287,20.275662587391874,7.038063425100178,13.3560027611333,11.168698731653652,569.7326799353996,21.555720272675845,18.595518413871776,0.0,6.554942460888689,309.6606239938841,7.0411239664650785e+152,12.130365250584266,6.881986846222143,4,4.0,5,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,1,0,1,0,1,0,15.092857475743898,21.425010466958444,5.8294232966009645,11.308019576513452,21.085381805432004,483.1486078610364,37.31936587875681,30.426300942728997,-7.132390528472842,8.664949026810449,309.6606239938841,9.32236463643137e+152,12.112126974286046,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,3,1,0,0,16.37937955897252,21.08544238876808,11.021830760054765,16.351814866428317,18.86595211489183,501.33505887933876,49.2840652182244,28.12004691202923,0.0,15.06866346995584,309.6606239938841,8.491397570324431e+152,17.51447368385126,12.230320800882806,6,6.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,0,1,0,0,2,10.453451035614446,20.74146902208752,6.226707612628513,13.520696549584805,12.94296431921589,461.7834812659745,28.918651571457897,20.51513994284037,1.9122483866250761,7.852222483167142,309.6606239938841,9.767181596226106e+152,12.548743129520568,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,2,0,0,1,0,0,0,14.181112499514708,21.19911242736256,9.220267481556917,19.81748371209885,19.745585029856983,465.5796873135177,34.066006624126665,31.770941614090574,1.4577109125009917,8.664949026810449,309.6606239938841,9.32236463643137e+152,21.739101001519668,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,3,1,0,0,0,1,19.483603736986755,21.19911242736256,11.021830760054765,4.614448794056277,7.373702192458991,463.4668492474163,38.759227456830466,9.896935039880542,1.9122483866250761,10.711553023008838,309.6606239938841,1.0473607417455784e+153,5.645729084161288,12.15533011000525,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,3,0,1,10.55098222126429,20.039550725644368,4.029787038765457,14.451414731101082,10.381856769492796,461.2988961503477,23.820220759524904,18.805258364835275,1.706221151290833,7.179740161568414,309.6606239938841,9.107452934626927e+152,11.550068332858624,6.838107774722395,2,2.0,5,5.0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,2,2,1,16.81736280652859,19.92066506450989,4.486688622571133,3.8299368744848548,6.708764717304267,482.9038879885551,34.79229824182274,8.843454535998402,-7.132390528472842,9.709840976486644,309.6606239938841,9.542236876024174e+152,4.9099859191111115,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,2,1,0,0,1,0,13.875276067370176,20.625800588971604,3.1315367833281647,15.097292134341984,12.94296431921589,490.2522979100954,34.52907613391299,21.34428473698134,0.0,7.762699510161557,309.6606239938841,9.767181596226106e+152,12.535770070781627,-8.998690238042157,5,5.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2,0,1,1,0,1,0,0,10.59922297565167,21.19911242736256,3.228209597656655,12.01957056660195,14.057126830649418,448.32050534149744,27.64356098461485,19.93370245274534,1.1431511139442427,5.400707097256122,309.6606239938841,9.997313208433525e+152,11.977956189274455,9.56566765297801,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,2,1,1,0,0,0,11.414353280069719,17.01056879809861,3.5658920521954234,15.377694823501548,11.168698731653652,447.75488524716457,26.32536359821362,19.148089742951207,-7.132390528472842,9.709840976486644,250.4262244244899,8.89739224429296e+152,12.535770070781627,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,2,2,5.1309259679782055,22.310271002731756,3.846271394679515,15.051097459346707,20.939423128016834,438.16509173982695,23.6159168195272,33.907693149153964,0.0,7.065742583070876,309.6606239938841,6.115400121372939e+152,24.327163051539497,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,2,1,0,1,0,0,10.100364633435465,18.948523468825623,-5.681413432040323,13.520696549584805,10.251756428869161,458.63965626490887,22.059658908674216,17.535876969212488,-7.132390528472842,6.744964303308737,309.6606239938841,9.767181596226106e+152,11.291283642320424,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,2,0,2,0,1,11.748577449799589,19.801215219936118,7.653866198755832,14.366668912739314,11.069089493744096,448.95008887801777,28.67224109055081,18.715767569308078,-7.132390528472842,10.188646433216128,309.6606239938841,8.89739224429296e+152,12.480109914495975,8.736252430547045,2,2.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,2,0,1,1,10.40414776047476,20.509614980232534,4.298074151898558,14.963435841597137,18.340402078197503,467.88398082974663,25.612578069001405,26.53633932491754,1.1431511139442427,7.632526252202606,369.92901431641224,8.89739224429296e+152,12.086434491534572,-8.998690238042157,2,2.0,5,5.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,1,0,0,2,1,0,8.649328534413256,20.85662747459269,10.595609204556094,13.035196989160074,11.168698731653652,436.8998392252987,27.944177209744442,19.15819281508092,-7.132390528472842,8.278326577579515,309.6606239938841,6.87783777764605e+152,12.641436428384788,7.446704537917577,3,3.0,5,5.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,2,0,1,0,1,10.2031911361981,19.681192656367845,3.9096547582209715,12.264438192454927,10.129354752305337,477.72032159419007,18.03236253262206,16.162285173269822,-7.132390528472842,4.960853299390844,309.6606239938841,1.1229958642644076e+153,10.391705154929264,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,2,2,0,0,1,0,0,14.181112499514708,21.871213059758055,-5.681413432040323,8.199955069375214,17.73220203959285,430.8815527403972,30.06628206830416,24.53834379100649,-7.132390528472842,8.835093673025344,309.6606239938841,9.32236463643137e+152,9.479489132113054,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0,0,2,0,0,1,11.499367242760025,20.625800588971604,-5.681413432040323,15.753469571330182,12.94296431921589,431.09347968112274,29.110371011744327,20.81588897243013,-7.132390528472842,10.72602224425502,309.6606239938841,7.379157985585088e+152,12.744124033715552,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,1,0,1,0,1,1,2.4480413268650607,8.382778040991345,-5.681413432040323,-4.018962692841126,-5.6065751674439195,551.9674275471093,22.633232320677653,-4.559289187565767,-7.132390528472842,5.694135815628101,369.92901431641224,7.733057715039454e+152,-4.945621907085026,5.078738672431942,15,15.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,2,2,0,16.77217275462086,21.08544238876808,18.26219215300909,11.283512455230047,9.982187298334383,492.1056998733852,45.26955391270861,16.3919661462234,0.7107036220284579,13.730889018163822,131.24559095102273,3.0029214056785925e+152,9.646248133948843,10.905827643423859,1,1.0,5,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,2,1,1,0,0,0,9.88969751239353,21.537251150539216,4.73697183254678,13.299901406991298,11.168698731653652,424.25085660539804,28.291291105738157,18.77017869509895,1.1431511139442427,7.134704513397183,372.16098959648946,9.32236463643137e+152,10.732509605987705,-8.998690238042157,4,4.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,2,0,0,1,0,0,10.788828619745814,20.625800588971604,3.5658920521954234,16.077261742267858,19.104591904813176,449.51562520822597,27.363121236851747,27.92429108488314,-7.132390528472842,6.526648170655021,309.6606239938841,1.0720011664067163e+153,12.71021445455586,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,1,0,0,1,2,10.304432292892889,21.649027832666373,-5.681413432040323,16.111084073351176,11.156439308719658,422.5189844561149,25.116136214113027,19.688719059890904,1.1431511139442427,7.651486481556314,309.6606239938841,9.107452934626927e+152,12.666596860606857,7.002875764810646,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0,1,0,2,4.045847114760159,19.92066506450989,3.228209597656655,11.234093873136196,10.285721788178597,335.3444887309322,15.278134914567246,16.119549489905683,-7.132390528472842,4.906404586256053,309.6606239938841,4.945978893523985e+152,9.954844075909177,6.650896240256301,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,1,1,8.17052710632741,22.52723091020345,9.44826688587676,7.503971849405214,12.94296431921589,551.9674275471093,27.75164137925918,17.118682813911725,0.7107036220284579,8.610662053781752,309.6606239938841,5.435874941794677e+152,6.673929919538177,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,1,0,1,0,0,2,8.71457408113187,21.760346512490646,7.110399426746781,11.108107438271839,11.168698731653652,418.3913981444752,24.546495332881122,16.242248381590777,0.7107036220284579,9.04450074497362,344.83547309141943,7.379157985585088e+152,9.905498173210345,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,2,0,0,2,0,13.022977756664218,22.849575234553097,5.274465536925232,15.895164371000718,18.048352075755126,427.48824543587034,33.250780310944634,27.340763871749505,0.7107036220284579,9.184409239377025,309.6606239938841,9.107452934626927e+152,16.434405353069984,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2,0,1,0,2,0,0,0,16.40293039656548,25.308365491182432,-5.681413432040323,15.486071733368124,19.543000368586974,419.05156163087327,45.3479338094161,27.92166402156027,-7.132390528472842,12.68008782832053,286.87759366181825,9.107452934626927e+152,12.36273832193625,12.711490827485736,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,1,0,1,1,1,11.328319009915036,21.08544238876808,9.345970011271728,13.971300936734975,11.094325745436633,415.38891895217296,26.372669024044825,20.06099291499413,0.0,7.065742583070876,309.6606239938841,8.89739224429296e+152,12.526009698981328,6.611456610323479,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,1,3,0,0,13.654370741367963,19.560588618633137,5.915412391236323,10.186729564149248,11.146593099031165,413.5252271231325,30.02939691382288,16.97235148257038,-7.132390528472842,9.056397287978902,309.6606239938841,1.0232748645786954e+153,10.699439513682169,11.312741128083509,4,4.0,5,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,0,1,0,0,0,1,0,13.394468767694844,21.08544238876808,-5.681413432040323,15.581878446161491,19.329763164319157,462.1782672478044,40.002742474256344,29.285180688353936,0.7107036220284579,11.884160115401526,305.47150071098946,7.0411239664650785e+152,17.51447368385126,10.407527624813037,4,4.0,5,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2,1,0,1,0,1,0,0,7.64648055906751,16.044751895767742,-5.681413432040323,10.871909091802186,8.469050403330844,417.25351867272934,17.917410193224963,13.453048788131737,-7.132390528472842,4.793434722074941,309.6606239938841,8.692075404612098e+152,9.268193237463905,5.923706002734728,3,3.0,5,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,1,7.64648055906751,20.509614980232534,-5.681413432040323,15.350273999751453,20.299471808885205,413.45057911055903,21.202143344612388,29.808748794972665,0.0,6.526648170655021,309.6606239938841,6.87783777764605e+152,12.744124033715552,-8.998690238042157,4,4.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,2,0,0,1,2,0,18.572546415590555,20.039550725644368,-5.681413432040323,6.628361643994545,8.175910184628345,410.6032613913402,34.37113662991834,11.877219448735634,0.0,10.353142910982488,309.6606239938841,8.491397570324431e+152,5.877555390882382,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,2,0,1,0,0,2,12.449548004879507,9.684947592692566,10.795106820302912,10.326736387598162,10.936709871244494,551.9674275471093,7.177638778689651,15.635265918543617,0.7107036220284579,2.1105136270523253,369.92901431641224,7.208202005926841e+152,10.242044927236051,1.4071466767744176,14,14.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,3,0,0,2,0,0,0,7.486828871582381,18.699293630694505,-5.681413432040323,16.06270655481383,14.057126830649418,409.79807201734707,17.619678472081578,23.19032437626188,0.0,6.498046194566504,359.2208834290952,8.103550822163713e+152,12.644590996919431,6.45513487973329,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,1,0,1,14.505355386844782,23.273791679238425,8.926424067152878,9.405125471522588,8.31964684540274,401.27039555569297,31.931499014220336,13.62368774613046,-7.132390528472842,9.172981373844614,309.6606239938841,9.107452934626927e+152,8.46799338420294,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,2,1,0,0,0,1,14.240981541812197,22.849575234553097,-5.681413432040323,12.791497725509599,16.102696420563483,404.55013039510396,38.92085981188268,22.775888548818642,-7.132390528472842,11.70635698354868,309.6606239938841,8.295256162806336e+152,12.679112284636746,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,0,0,1,1,1,9.72703216881552,18.19281691645567,0.7243601257803893,13.152721169749816,10.591682039121817,400.6383644212072,22.927666234346223,18.220886572265037,-7.132390528472842,7.887275380353461,309.6606239938841,8.491397570324431e+152,11.021097512824543,5.944860517833493,1,1.0,5,5.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,0,0,0,1,9.943012368676317,20.275662587391874,3.0286298493099286,13.371918710287911,10.147188958418692,398.3855217158554,23.257113007940465,17.885496447462973,1.1431511139442427,6.946808061478369,309.6606239938841,8.295256162806336e+152,11.021097512824543,6.397043399069508,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0,1,0,1,1,9.943012368676317,19.92066506450989,6.8987995233570665,9.24876329336888,8.455215399037403,398.7979714192448,25.720702463697915,14.612343335707283,0.7107036220284579,8.21661522809608,309.6606239938841,7.733057715039454e+152,8.580979883555026,7.446704537917577,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,2,0,1,0,2,0,0,15.092857475743898,20.74146902208752,10.795106820302912,9.628696915299622,11.168698731653652,390.3395522478781,28.002459048412877,17.257338465718533,-7.132390528472842,8.65146647857505,369.92901431641224,9.542236876024174e+152,12.453617267858132,10.184872867533347,4,4.0,5,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,2,0,0,3,5.983967000578743,32.14935309547086,6.66395277860229,10.122971930208143,11.017922812500686,329.5033479527119,19.71780206481765,16.495596882112917,1.9122483866250761,7.134704513397183,309.6606239938841,3.3833821100717425e+152,8.490952732904217,7.446704537917577,5,5.0,5,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,1,0,2,13.057468379200289,21.425010466958444,5.153840345302339,10.593597239051062,17.00710801925186,551.9674275471093,25.027134965385205,24.23347731616357,-7.132390528472842,6.665183770308252,307.58587474570845,1.0972086214296199e+153,12.628790762873992,-8.998690238042157,4,4.0,5,5.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,0,1,0,2,11.37146559434607,18.699293630694505,5.894260364635897,11.794346468000262,10.828279048451764,388.8763744282791,32.53452123015802,18.133291577470196,-7.132390528472842,10.393070118389387,328.55516071402,9.32236463643137e+152,11.35102259216671,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,1,1,0,0,2,0,6.6994324397414395,19.439394123915402,4.530885293914626,13.435090297677482,18.6119840186913,385.8874182566706,25.91128501319067,26.646405077744493,0.0,7.134704513397183,309.6606239938841,7.208202005926841e+152,12.173758118161192,-8.998690238042157,6,6.0,5,5.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,2,1,0,0,1,0,0,12.918599637794918,22.09161261177373,3.640504062020976,15.25044251319133,18.048352075755126,387.383208595861,31.037239941167048,26.85029053734586,0.0,6.922386040085,309.6606239938841,9.997313208433525e+152,12.436960013805207,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
